CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8686","CHEM 103","1R","Introductory Chemistry I","3","  AINW","Lec","TR","1500-1615","FORBES 2070C","Higgs, Andrew","0","Closed",
"8687","CHEM 103","2M","Introductory Chemistry I","3","  AINW","Lec","TR","1330-1445","FORBES 1022","Brunke, Kathleen","0","Closed",
"8688","CHEM 103L","1R","Introductory Chemistry Lab I","1","  AINW","Lab","M","0800-1050","FORBES 3009","Horten, Abby","12","Open",
"8689","CHEM 103L","2R","Introductory Chemistry Lab I","1","  AINW","Lab","W","0800-1050","FORBES 3009","Horten, Abby","11","Open",
"8690","CHEM 103L","3","Introductory Chemistry Lab I","1","  AINW","Lab","F","0800-1050","FORBES 3009","Horten, Abby","9","Open",
"8700","CHEM 121","1M","General Chemistry I","3","  AINW","Lec","MWF","0900-0950","FORBES 1022","Lasseter, Benjamin","5","Open",
"8701","CHEM 121","2M","General Chemistry I","3","  AINW","Lec","TR","0930-1045","MCM 101","Shima, Sumie","8","Open",
"8702","CHEM 121","3R","General Chemistry I","3","  AINW","Lec","MWF","1000-1050","FORBES 2015","Cole, Kathryn","0","Closed",
"8703","CHEM 121","4R","General Chemistry I","3","  AINW","Lec","MWF","1300-1350","FORBES 2070E","Higgs, Andrew","6","Open",
"8704","CHEM 121","5M","General Chemistry I","3","  AINW","Lec","MWF","1400-1450","FORBES 1022","Cole, Kathryn","2","Open",
"8705","CHEM 121","6R","General Chemistry I","3","  AINW","Lec","TR","0800-0915","FORBES 2070D","Higgs, Andrew","4","Open",
"8730","CHEM 121L","10R","General Chemistry Lab I","1","  AINW","Lab","W","1300-1650","FORBES 3009","Shima, Sumie; Biehler, Erik","5","Open",
"8731","CHEM 121L","11R","General Chemistry Lab I","1","  AINW","Lab","W","1800-2150","FORBES 3002","David, Tanya","3","Open",
"8733","CHEM 121L","13R","General Chemistry Lab I","1","  AINW","Lab","R","0800-1150","FORBES 3009","Shima, Sumie; Hobbs, Trevor","7","Open",
"8734","CHEM 121L","14R","General Chemistry Lab I","1","  AINW","Lab","R","1330-1720","FORBES 3002","Shima, Sumie; Biehler, Erik","5","Open",
"8735","CHEM 121L","15R","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3002","Hahn, Insu","2","Open",
"8736","CHEM 121L","16R","General Chemistry Lab I","1","  AINW","Lab","R","1800-2150","FORBES 3009","Amin, Mahmoud","2","Open",
"8737","CHEM 121L","17R","General Chemistry Lab I","1","  AINW","Lab","M","1300-1650","FORBES 3009","Wanigatunga, Sirisoma","16","Open",
"8721","CHEM 121L","1R","General Chemistry Lab I","1","  AINW","Lab","M","1300-1650","FORBES 3002","Abdel-Fattah, Tarek","5","Open",
"8722","CHEM 121L","2R","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3002","Hahn, Insu","3","Open",
"8723","CHEM 121L","3R","General Chemistry Lab I","1","  AINW","Lab","M","1800-2150","FORBES 3009","Okumu, Antony","1","Open",
"8724","CHEM 121L","4R","General Chemistry Lab I","1","  AINW","Lab","T","0800-1150","FORBES 3009","Okumu, Antony","2","Open",
"8725","CHEM 121L","5R","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3002","Shima, Sumie; Biehler, Erik","0","Closed",
"8726","CHEM 121L","6R","General Chemistry Lab I","1","  AINW","Lab","T","1330-1720","FORBES 3009","Shima, Sumie; Hobbs, Trevor","3","Open",
"8727","CHEM 121L","7R","General Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3002","Hahn, Insu","1","Open",
"8728","CHEM 121L","8R","General Chemistry Lab I","1","  AINW","Lab","T","1800-2150","FORBES 3009","Amin, Mahmoud","4","Open",
"8729","CHEM 121L","9","General Chemistry Lab I","1","  AINW","Lab","W","1300-1650","FORBES 3002","Shima, Sumie; Hobbs, Trevor","3","Open",
"8691","CHEM 122","1","General Chemistry II","3","  AINW","Lec","MWF","1500-1550","FORBES 1022","Higgs, Andrew","25","Open",
"8706","CHEM 321","1","Organic Chemistry I","3","","Lec","MWF","1200-1250","LUTR 121","Brunke, Kathleen","1","Open",
"8707","CHEM 321","2","Organic Chemistry I","3","","Lec","MWF","0800-0850","FORBES 1022","Carney, Jeffrey","8","Open",
"8708","CHEM 321","3","Organic Chemistry I","3","","Lec","MWF","1200-1250","FORBES 1022","Liskin, Dmitry","13","Open",
"8710","CHEM 321L","1","Organic Chemistry Lab I","1","","Lab","T","0800-1150","FORBES 3052","Brunke, Kathleen","2","Open",
"8719","CHEM 321L","10","Organic Chemistry Lab I","1","","Lab","R","1800-2150","FORBES 3052","Carney, Tiffany","2","Open",
"8720","CHEM 321L","11","Organic Chemistry Lab I","1","","Lab","W","1800-2150","FORBES 3052","Huff, Clay","4","Open",
"8711","CHEM 321L","2","Organic Chemistry Lab I","1","","Lab","R","0800-1150","FORBES 3052","Brunke, Kathleen","11","Open",
"8712","CHEM 321L","3","Organic Chemistry Lab I","1","","Lab","M","1300-1650","FORBES 3052","Liskin, Dmitry","2","Open",
"8713","CHEM 321L","4","Organic Chemistry Lab I","1","","Lab","M","1800-2150","FORBES 3052","Liskin, Dmitry","1","Open",
"8714","CHEM 321L","5","Organic Chemistry Lab I","1","","Lab","T","1330-1720","FORBES 3052","Patterson, Joshua","0","Closed",
"8715","CHEM 321L","6","Organic Chemistry Lab I","1","","Lab","W","1300-1650","FORBES 3052","Liskin, Dmitry","3","Open",
"8716","CHEM 321L","7","Organic Chemistry Lab I","1","","Lab","R","1330-1720","FORBES 3052","Quinlan, Ronald","1","Open",
"8717","CHEM 321L","8","Organic Chemistry Lab I","1","","Lab","W","0800-1150","FORBES 3052","Shima, Sumie","20","Open",
"8718","CHEM 321L","9","Organic Chemistry Lab I","1","","Lab","T","1800-2150","FORBES 3052","Carney, Tiffany","0","Closed",
"8694","CHEM 341","1","Physical Chemistry I","3","","Lec","MWF","1100-1150","FORBES 2015","Patterson, Joshua","11","Open",
"8695","CHEM 391","1","WI: Investigating Chemical Lit","3","  WI","Lec","MWF","1000-1050","FORBES 1039","Carney, Jeffrey","10","Open",
"8696","CHEM 391","2","WI: Investigating Chemical Lit","3","  WI","Lec","MWF","1200-1250","FORBES 1033","Cole, Kathryn; Carney, Jeffrey","4","Open",
"8697","CHEM 401","1","Inorganic Chemistry","3","","Lec","TR","1100-1215","FORBES 3040","Abdel-Fattah, Tarek","12","Open",
"8698","CHEM 401L","1","Inorganic Chemistry Lab","1","","Lab","T","1330-1720","FORBES 3048","Abdel-Fattah, Tarek","14","Open",
"8685","CHEM 443","1","Atmospheric Chemistry","3","","Lec","MWF","1000-1050","FORBES 3012","Patterson, Joshua","25","Open",
"8699","CHEM 445","1","Instrumental Analysis","3","","Lec","MWF","0900-0950","FORBES 3040","Quinlan, Ronald","7","Open",
"8709","CHEM 445L","1","Instrumental Analysis Lab","1","","Lab","W","1300-1650","FORBES 3040","Quinlan, Ronald","7","Open",
"9444","CHEM 499","1","IND ST:Molecular Mod HDAC8","3","","Ind","","","ARR ","Cole, Kathryn","0","Closed",
"9463","CHEM 499","2","IND ST:Stuct Chem &amp; Bio BA0150","1","","Ind","","","ARR ","Cole, Kathryn","0","Closed",
"9508","CHEM 499","3","IND ST:VA Craft Brewing","1 - 3","","Ind","","","ARR ","Quinlan, Ronald","0","Closed",
"9507","CHEM 499","4","IND ST: HDAC8 Inhibition","1","","Ind","","","ARR ","Cole, Kathryn","0","Closed",
"8215","CHEM 543","1","Atmospheric Chemistry","3","","Lec","MWF","1000-1050","FORBES 3012","Patterson, Joshua","3","Open",
"8947","CHIN 101","1R","Beginning Chinese I","3","","Lec","MWF","1000-1050","MCM 364","Smith, Jonathan","4","Open",
"8949","CHIN 101","2R","Beginning Chinese I","3","","Lec","MWF","1200-1250","MCM 310","Smith, Jonathan","3","Open",
"9289","CHIN 111","1","Elem Chinese Writing I","1","","Lec","W","1500-1550","MCM 200B","Ma, Xin","13","Open",
"9291","CHIN 111","2","Elem Chinese Writing I","1","","Lec","M","1100-1150","MCM 200B","Ma, Xin","7","Open",
"9479","CHIN 111","3","Elem Chinese Writing I","1","","Lec","","","ARR ","Ma, Xin","0","Closed",
"8950","CHIN 201","1","Intermediate Chinese I","3","  LLFL","Lec","MWF","1300-1350","MCM 307","Smith, Jonathan","10","Open",
"9290","CHIN 211","1","Intermediate Chinese Writing I","1","","Lec","F","1100-1150","MCM 200B","Ma, Xin","8","Open",
"9260","CHIN 302","1","CHIN Conversatn &amp; Comprehensn","3","  LLFL","Lec","MWF","1400-1450","MCM 307","Ma, Xin","14","Open",
"9330","CLAR 233","1","Applied Music: Clarinet","2","","Lab","","","ARR ","Byerly, Michael","0","Closed",
"8951","CLST 101","1M","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1400-1450","MCM 310","Pollio, David","1","Open",
"8952","CLST 101","2M","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1000-1050","MCM 257","Pollio, David","1","Open",
"8953","CLST 201","3M","The Mythic Imagination","3","  AIWT","Lec","MWF","1200-1250","MCM 257","Adamitis, Jana","1","Open",
"8954","CLST 212","1M","Roman Culture","3","  AIWT","Lec","TR","1100-1215","MCM 362","Pollio, David","1","Open",
"8955","CLST 212","2M","Roman Culture","3","  AIWT","Lec","TR","1330-1445","MCM 362","Pollio, David","0","Closed",
"8956","CLST 313","1","Sex &amp; Gender-Anc Greece &amp; Rome","3","  AIWT","Lec","MWF","1400-1450","MCM 314","Buszard, Bradley","4","Open",
"9395","COLL 140","1","The Transitional Learner","2","","Lec","MW","1300-1350","FORBES 2070C","Grubb, Brittany","0","Closed",
"9396","COLL 140","2","The Transitional Learner","2","","Lec","TR","1330-1420","MCM 210","Ritchey, Carolyn","0","Closed",
"8738","COLL 150","1","The Intentional Learner","2","","Lec","MW","1200-1250","MCM 262","Moody, Michelle","0","Closed",
"9302","COLL 277","1","Internship: Course for Career","1","","Pra","","","ARR ","Randolph, Lisa; Westley, Elizabeth","12","Open",
"8335","COMM 201","1","Public Speaking","3","","Lec","TR","1500-1615","LUTR 131","Middleton, Robyn","2","Open",
"9398","COMM 201","10","Public Speaking","3","","Lec","MW","1600-1715","LUTR 131","Guitar, Joshua","5","Open",
"8336","COMM 201","2M","Public Speaking","3","","Lec","TR","1800-1915","LUTR 131","Goen, Todd","2","Open",
"8337","COMM 201","3M","Public Speaking","3","","Lec","TR","1330-1445","LUTR 131","Middleton, Robyn","1","Open",
"8338","COMM 201","4R","Public Speaking","3","","Lec","TR","1630-1745","LUTR 131","Goen, Todd","2","Open",
"8339","COMM 201","5","Public Speaking","3","","Lec","TR","1630-1745","LUTR 242","Bernabo, Laurena","9","Open",
"8340","COMM 201","6","Public Speaking","3","","Lec","MW","1600-1715","LUTR 137","Petrovic-Mundzic, Ines","2","Open",
"8341","COMM 201","7","Public Speaking","3","","Lec","MW","2100-2215","LUTR 137","Wroten, Amanda","13","Open",
"8342","COMM 201","8","Public Speaking","3","","Lec","MW","1930-2045","LUTR 137","Wroten, Amanda","5","Open",
"8343","COMM 201","9","Public Speaking","3","","Lec","MW","1800-1915","LUTR 142","Petrovic-Mundzic, Ines","0","Closed",
"8344","COMM 211","1R","Interpersonal Communication","3","","Lec","MWF","0900-0950","LUTR 264","Manning, Linda","2","Open",
"8345","COMM 211","2","Interpersonal Communication","3","","Lec","MWF","1200-1250","LUTR 264","Manning, Linda","0","Closed",
"8346","COMM 222","1","Media, Culture, and Technology","3","","Lec","TR","1330-1445","LUTR 269","Billinson, Jennifer","0","Closed",
"8347","COMM 222","2","Media, Culture, and Technology","3","","Lec","TR","1500-1615","LUTR 269","Billinson, Jennifer","0","Closed",
"8348","COMM 239","1","Argumentation","3","  LLFR","Lec","MW","1930-2045","LUTR 264","Bernabo, Laurena","5","Open",
"8349","COMM 239","2","Argumentation","3","  LLFR","Lec","MW","2100-2215","LUTR 264","Bernabo, Laurena","8","Open",
"8350","COMM 239","3M","Argumentation","3","  LLFR","Lec","TR","1630-1745","LUTR 264","Hubbard, Jeanne","0","Closed",
"8351","COMM 239","4","Argumentation","3","  LLFR","Lec","TR","1800-1915","FORBES 3014","Bernabo, Laurena","3","Open",
"8352","COMM 239","5M","Argumentation","3","  LLFR","Lec","TR","1800-1915","LUTR 264","Hubbard, Jeanne","0","Closed",
"8353","COMM 239","6R","Argumentation","3","  LLFR","Lec","TR","1330-1445","FORBES 2012","Sery, Joseph","1","Open",
"8354","COMM 249","1R","Introduction to Rhetoric","3","  AIWT","Lec","MWF","1000-1050","FORBES 2014","Connable, Sean","0","Closed",
"8355","COMM 249","2M","Introduction to Rhetoric","3","  AIWT","Lec","MWF","1100-1150","FORBES 2014","Connable, Sean","0","Closed",
"8356","COMM 249","3R","Introduction to Rhetoric","3","  AIWT","Lec","MWF","1500-1550","LUTR 264","Smith, James","1","Open",
"9380","COMM 291","1","Internship in Communication","1 - 3","","Int","","","ARR ","Goen, Todd","0","Closed",
"8357","COMM 311","1","Family Communication","3","","Lec","W","1800-2115","FORBES 2070A","Goen, Todd","1","Open",
"8358","COMM 312","1","Media Aesthetics","3","","Lec","MWF","1200-1250","FORBES 2074","Guitar, Joshua","0","Closed",
"8359","COMM 312","2","Media Aesthetics","3","","Lec","MWF","1400-1450","FORBES 2070A","Guitar, Joshua","1","Open",
"8360","COMM 318","1","Quant Rrsch Mthds in Comm","3","","Lec","TR","0930-1045","FORBES 2090","Lane, Brianna","6","Open",
"8361","COMM 321","1","WI: Communication and Film","3","  WI","Lec","MWF","1300-1350","FORBES 2088","Connable, Sean","0","Closed",
"8362","COMM 330","1","Commnctng Gender, Race &amp; Class","3","","Lec","MWF","0900-0950","FORBES 2070A","Stern, Danielle","0","Closed",
"8363","COMM 330","2","Commnctng Gender, Race &amp; Class","3","","Lec","MWF","1000-1050","FORBES 2070A","Stern, Danielle","2","Open",
"8364","COMM 333","1","Rhetorical Criticism","3","","Lec","MWF","1100-1150","LUTR 131","Smith, James","0","Closed",
"8377","COMM 335","1","Rhetoric and Politics","3","","Lec","MWF","1200-1250","LUTR 137","Steiner, Mark","2","Open",
"8365","COMM 350","1","Media Criticism","3","","Lec","TR","0930-1045","FORBES 2014","Sarkissian, Raffi","0","Closed",
"8366","COMM 350","2","Media Criticism","3","","Lec","TR","1100-1215","FORBES 2014","Sarkissian, Raffi","1","Open",
"8367","COMM 352","1","WI: Philosophy &amp; Communication","3","  WI","Lec","MW","1600-1715","FORBES 2088","Connable, Sean","0","Closed",
"8368","COMM 352","12","WI: Philosophy &amp; Communication","3","  WI","Lec","MW","1800-1915","FORBES 2088","Guitar, Joshua","0","Closed",
"8369","COMM 352","3","WI: Philosophy &amp; Communication","3","  WI","Lec","MWF","0900-0950","FORBES 2012","Steiner, Mark","0","Closed",
"8370","COMM 352","4","WI: Philosophy &amp; Communication","3","  WI","Lec","MWF","1100-1150","FORBES 2012","Steiner, Mark","0","Closed",
"8371","COMM 370","1","Qualitative Research Methods","3","","Lec","MWF","1000-1050","LUTR 131","Manning, Linda","2","Open",
"9265","COMM 395","1","SPC TP:Pop Cultre &amp; Mntl Hlth","3","","Lec","MWF","1300-1350","LUTR 347","Stern, Danielle","1","Open",
"8372","COMM 411","1","Interpersonal Theory","3","","Lec","TR","0930-1045","LUTR 131","Veksler, Alice","0","Closed",
"8373","COMM 411","2","Interpersonal Theory","3","","Lec","TR","1100-1215","LUTR 131","Veksler, Alice","0","Closed",
"8374","COMM 414","1","Adv Relational Communication","3","","Lec","TR","1500-1615","FORBES 2012","Lane, Brianna","0","Closed",
"8375","COMM 414","2","Adv Relational Communication","3","","Lec","TR","1100-1215","FORBES 2070A","Lane, Brianna","0","Closed",
"8376","COMM 433","1","Rhetorical Theory","3","","Lec","TR","1100-1215","MCM 200C","Sery, Joseph","3","Open",
"8378","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","TR","1800-1915","MCM 307","Billinson, Jennifer","6","Open",
"8379","COMM 452","2","WI: Sr Research in Comm","3","  WI","Lec","MWF","1400-1450","LUTR 131","Smith, James","10","Open",
"8380","COMM 455","1","Critical Media Theory","3","","Lec","TR","1330-1445","MCM 207","Sarkissian, Raffi","0","Closed",
"8381","COMM 455","2","Critical Media Theory","3","","Lec","TR","1500-1615","MCM 207","Sarkissian, Raffi","0","Closed",
"8382","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Goen, Todd","0","Closed",
"9378","COMM 499","1","IND ST:COMM &amp; Friendship","3","","Ind","","","ARR ","Manning, Linda","0","Closed",
"9509","COMM 499","2","IND ST:Nonverb Mental Health","3","","Ind","","","ARR ","Goen, Todd","0","Closed",
"9420","COMP 131","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9333","COMP 132","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9332","COMP 231","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","9","Open",
"9331","COMP 432","1","Applied Music: Composition","1","","Lab","","","ARR ","Tfirn, Maxwell","0","Closed",
"9340","COND 533","1","Applied Music: Conducting","2","","Lab","","","ARR ","Irving, John","0","Closed",
"9341","COND 533","2","Applied Music: Conducting","2","","Lab","","","ARR ","Reimer, Mark","0","Closed",
"9342","COND 533","3","Applied Music: Conducting","2","","Lab","","","ARR ","Thompson, J.","0","Closed",
"8091","CPEN 214","1","Digital Logic Design","3","","Lec","TR","0930-1045","FORBES 3012","Vanashi, Hessam","8","Open",
"8092","CPEN 214","2","Digital Logic Design","3","","Lec","TR","1630-1745","LUTR 347","Cheney, Lonnie","4","Open",
"8093","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Valdez, Katherine","1","Open",
"8094","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1500-1550","LUTR 322","Valdez, Katherine","1","Open",
"8095","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1400-1450","LUTR 322","Valdez, Katherine","0","Closed",
"8096","CPEN 431","1","Computer Engineering Design","4","","Lec","MW","1100-1215","LUTR 204","Wang, Dali","6","Open",
"8097","CPEN 498","1","WI:Comput Engnrng Capstone","1 - 3","  WI","Ind","MWF","1300-1350","LUTR 322","Riedl, Anton","12","Open",
"8123","CPSC 110","1M","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Hawkins, Kenneth","2","Open",
"8121","CPSC 110","2M","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","LUTR 258","Davis, Kimberly","3","Open",
"8122","CPSC 110","3M","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Hawkins, Kenneth","0","Closed",
"8124","CPSC 110","4M","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Hawkins, Kenneth","27","Open",
"8125","CPSC 110","5M","Introduction to Computing","3","  LLFR","Lec","MWF","1300-1350","LUTR 258","Zhang, Ming","3","Open",
"8126","CPSC 110","6M","Introduction to Computing","3","  LLFR","Lec","MWF","1400-1450","LUTR 258","Zhang, Ming","3","Open",
"8127","CPSC 125","1","Foundations of Computer Scienc","3","","Lec","TR","1630-1745","LUTR 258","Hagstrom, Erick","3","Open",
"8128","CPSC 140","1","Intro-Comp Prog w/ Multimedia","3","  LLFR","Lec","TR","0930-1045","LUTR 236","Siochi, Antonio","5","Open",
"8129","CPSC 150","1M","Introduction to Programming","3","  LLFR","Lec","TR","1800-1915","LUTR 236","Poursardar, Faryaneh","0","Closed",
"8130","CPSC 150","2R","Introduction to Programming","3","  LLFR","Lec","TR","1930-2045","LUTR 236","Poursardar, Faryaneh","2","Open",
"8131","CPSC 150","3M","Introduction to Programming","3","  LLFR","Lec","MWF","1100-1150","LUTR 236","McElfresh, Scott","0","Closed",
"8132","CPSC 150","4M","Introduction to Programming","3","  LLFR","Lec","MWF","0900-0950","LUTR 236","Almalag, Mohammad","0","Closed",
"8133","CPSC 150","5R","Introduction to Programming","3","  LLFR","Lec","MWF","1400-1450","LUTR 236","McElfresh, Scott","1","Open",
"8134","CPSC 150","6M","Introduction to Programming","3","  LLFR","Lec","MWF","1000-1050","LUTR 236","Almalag, Mohammad","0","Closed",
"9449","CPSC 150","7","Introduction to Programming","3","  LLFR","Lec","TR","1500-1615","LUTR 236","Poursardar, Faryaneh","0","Closed",
"8135","CPSC 150L","1R","Intro to Programming Lab","1","","Lab","R","1500-1645","LUTR 323","McElfresh, Scott","1","Open",
"8136","CPSC 150L","2R","Intro to Programming Lab","1","","Lab","W","1500-1645","LUTR 323","Almalag, Mohammad; Wiss, Victor","2","Open",
"8137","CPSC 150L","3R","Intro to Programming Lab","1","","Lab","M","1200-1345","LUTR 323","Almalag, Mohammad; Wiss, Victor","0","Closed",
"8138","CPSC 150L","4R","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","McElfresh, Scott; Villarreal, Cassandra","0","Closed",
"8139","CPSC 150L","5R","Intro to Programming Lab","1","","Lab","M","1930-2115","LUTR 236","McElfresh, Scott; Villarreal, Cassandra","0","Closed",
"8140","CPSC 150L","6R","Intro to Programming Lab","1","","Lab","W","1200-1345","LUTR 323","McElfresh, Scott; Villarreal, Cassandra","1","Open",
"8141","CPSC 150L","7R","Intro to Programming Lab","1","","Lab","M","1500-1645","LUTR 323","Almalag, Mohammad; Wiss, Victor","0","Closed",
"8142","CPSC 215","1M","Software Pkgs-Busn Applcations","3","","Lec","TR","1800-1915","LUTR 109","Jones, Doretha","0","Closed",
"8143","CPSC 215","2R","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 109","Leybold, Alan","0","Closed",
"8144","CPSC 215","3R","Software Pkgs-Busn Applcations","3","","Lec","MWF","1500-1550","LUTR 109","McClenney, David","0","Closed",
"8146","CPSC 215","4R","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 109","Leybold, Alan","0","Closed",
"8145","CPSC 215","5R","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","LUTR 109","McClenney, David","2","Open",
"8147","CPSC 215","6R","Software Pkgs-Busn Applcations","3","","Lec","MWF","0800-0850","LUTR 109","Baird, Amy","3","Open",
"8148","CPSC 215","7R","Software Pkgs-Busn Applcations","3","","Lec","MWF","0900-0950","LUTR 109","Baird, Amy","0","Closed",
"8149","CPSC 216","1","Multimedia and Web Publishing","3","","Lec","MWF","1000-1050","LUTR 109","Baird, Amy","0","Closed",
"8150","CPSC 216","2","Multimedia and Web Publishing","3","","Lec","MWF","1100-1150","LUTR 109","Baird, Amy","2","Open",
"8151","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","TR","1800-1915","LUTR 258","Phelps, William","2","Open",
"8152","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","TR","1100-1215","LUTR 236","Conner, David","0","Closed",
"8153","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","TR","1630-1745","LUTR 236","Phelps, William","2","Open",
"8154","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","T","1930-2115","LUTR 323","Conner, David; Hill, Jonathan","4","Open",
"8155","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","LUTR 323","Conner, David; Hill, Jonathan","10","Open",
"8156","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","F","1200-1345","LUTR 323","Conner, David; Hill, Jonathan","5","Open",
"8157","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","W","0900-1045","LUTR 323","Selfridge, Justin","4","Open",
"8158","CPSC 255","1","Programming for Applications","3","","Lec","MW","1800-1915","LUTR 236","Flores, Roberto","7","Open",
"8159","CPSC 255","2","Programming for Applications","3","","Lec","MW","1600-1715","LUTR 236","Siochi, Antonio","1","Open",
"8160","CPSC 255","3","Programming for Applications","3","","Lec","TR","1330-1445","LUTR 258","Flores, Roberto","1","Open",
"8162","CPSC 270","2","Data and File Structures","3","","Lec","TR","1330-1445","LUTR 236","Siochi, Antonio","7","Open",
"8164","CPSC 280","2","Intro to Software Engineering","3","","Lec","MWF","1100-1150","LUTR 258","Flores, Roberto","12","Open",
"9266","CPSC 295","2","SPC TP:Cyberdefense","1","","Lec","W","1300-1350","FORBES 2074","Kreider, Christopher","0","Closed",
"8165","CPSC 327","1","C++ Programming","3","","Lec","MWF","1300-1350","LUTR 236","Perkins, Keith","0","Closed",
"8166","CPSC 327","2","C++ Programming","3","","Lec","MWF","1500-1550","LUTR 236","Perkins, Keith","2","Open",
"9345","CPSC 327","3","C++ Programming","3","","Lec","MWF","0800-0850","LUTR 236","Perkins, Keith","1","Open",
"8167","CPSC 330","1","Computer Organization","3","","Lec","MWF","1100-1150","LUTR 269","Gerousis, Costa","25","Open",
"8168","CPSC 336","1","Network Implementation &amp; Admin","3","","Lec","TR","1330-1445","LUTR 323","Kreider, Christopher","13","Open",
"8170","CPSC 350","1","Information Systems Analysis","3","","Lec","TR","0930-1045","LUTR 258","Kreider, Christopher","0","Closed",
"8171","CPSC 350","2","Information Systems Analysis","3","","Lec","TR","0800-0915","LUTR 258","Kreider, Christopher","14","Open",
"8169","CPSC 360","1","Programming Language Concepts","3","","Lec","MWF","1000-1050","LUTR 258","Poursardar, Faryaneh","6","Open",
"8172","CPSC 410","1","Operating Systems I","3","","Lec","TR","1100-1215","LUTR 258","Perkins, Keith","4","Open",
"8173","CPSC 420","1","Algorithms","3","","Lec","MWF","0900-0950","LUTR 269","Zhang, Ming","15","Open",
"8174","CPSC 430","1","Simulation Modeling","3","","Lec","TR","1930-2045","LUTR 109","Cheney, Lonnie","0","Closed",
"8175","CPSC 440","1","Database Management Systems","3","","Lec","MW","1930-2045","LUTR 322","Johnson, Michael","0","Closed",
"8177","CPSC 445","1","WI: Information Systems Lab","3","  WI","Ind","TR","1500-1615","LUTR 322","Kreider, Christopher","12","Open",
"8176","CPSC 471","1","Applied Artificial Intelligenc","3","","Lec","MW","1800-1915","LUTR 322","Conner, David","2","Open",
"8179","CPSC 480","1","Software Design/Development","3","","Lec","MW","1600-1715","LUTR 258","Lambert, Lynn","2","Open",
"8178","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","TR","1500-1615","LUTR 322","Kreider, Christopher","5","Open",
"8115","CPSC 501","1","Software Sys Dsgn/Implmentatn","3","","Lec","MW","1600-1715","LUTR 258","Lambert, Lynn","4","Open",
"8116","CPSC 510","1","Artificial Intelligence I","3","","Lec","MW","1800-1915","LUTR 322","Conner, David","7","Open",
"8117","CPSC 621","1","Parallel Processing","3","","Lec","TR","1500-1615","LUTR 258","Conner, David","12","Open",
"8535","DANC 204","1R","Ballet I","3","  AICE","Lec","MW","0930-1045","FERG T177","Lent, Jennifer","0","Closed",
"8537","DANC 204","2R","Ballet I","3","  AICE","Lec","MW","1600-1715","FERG T177","Rickards, Rebekah","1","Open",
"8538","DANC 205","1R","Classic Jazz Technique","3","  AICE","Lec","MW","1100-1215","FERG T177","Lent, Jennifer","6","Open",
"8539","DANC 205","2R","Classic Jazz Technique","3","  AICE","Lec","TR","1500-1615","FERG T177","Lloyd, Laura","0","Closed",
"8540","DANC 206","1R","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FERG T177","Mazzocca, Ann","3","Open",
"9267","DANC 206","2","Modern Dance I","3","  AICE","Lec","TR","1630-1745","FERG T177","Rickards, Rebekah","3","Open",
"8541","DANC 240","1","Dance Composition","3","","Lec","MW","1300-1415","FERG T177","Lloyd, Laura","7","Open",
"8542","DANC 260","1","African Dance in the Diaspora","3","  AIGM","Lec","TR","1330-1445","FERG T177","Mazzocca, Ann","2","Open",
"8543","DANC 330","1","Dance Styles","3","","Lec","MW","1430-1545","FERG T177","Lloyd, Laura","0","Closed",
