CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8412","HIST 112","8","The Modern World","3","  AIGM","Lec","TR","1630-1745"," ","Black, Sara","10","Open",
"8413","HIST 121","1","Early America to the Civil War","3","  AIDE  ","Lec","TR","0800-0915","MCM 160","White, William","9","Open",
"8414","HIST 121","2M","Early America to the Civil War","3","  AIDE  ","Lec","MWF","0900-0950","MCM 160","Shuck-Hall, Sheri","1","Open",
"8415","HIST 121","3R","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1000-1050"," ","Wood, Elizabeth","0","Closed",
"8416","HIST 121","4M","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1400-1450","MCM 114","Harshman, Matthew","0","Closed",
"8417","HIST 121","5M","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1500-1550","MCM 114","Harshman, Matthew","1","Open",
"9272","HIST 121","6","Early America to the Civil War","3","  AIDE  ","Lec","MWF","1000-1050","MCM 314","Allegro, James","0","Closed",
"8418","HIST 122","1","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0800-0850","MCM 207","Phillips, Rolande","16","Open",
"8420","HIST 122","3","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","0900-0950","MCM 207","Phillips, Rolande","2","Open",
"8421","HIST 122","4","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","0930-1045"," ","Allison, James","6","Open",
"8422","HIST 122","5R","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1100-1150"," ","Stokes, Brian","0","Closed",
"8423","HIST 122","6M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1100-1215"," ","Puaca, Laura","0","Closed",
"8424","HIST 122","7","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1200-1250"," ","Stokes, Brian","0","Closed",
"8425","HIST 122","8M","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","TR","1330-1445"," ","Allison, James","0","Closed",
"8426","HIST 122","9","Mod Amer: Rcnst to Globl Power","3","  AIWT","Lec","MWF","1400-1450","MCM 314","Stokes, Brian","6","Open",
"8429","HIST 211","1R","Comic Books &amp; American Society","3","  AICE","Lec","MWF","1400-1450","MCM 164","Puaca, Brian","0","Closed",
"8430","HIST 212","1R","Viva Zapata! Rev &amp; Peop Lat Am","3","  AIGM","Lec","MWF","1300-1350","MCM 160","Connell, William","1","Open",
"8431","HIST 213","1M","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","0930-1045"," ","Hyland, John","0","Closed",
"8432","HIST 213","2","Greek &amp; Roman Warfare","3","  AIWT","Lec","TR","1100-1215","MCM 366","Hyland, John","0","Closed",
"9299","HIST 214","1","The Black Death","3","  AIWT","Lec","TR","0930-1045","MCM 314","Cartwright, Charlotte","0","Closed",
"9300","HIST 214","2","The Black Death","3","  AIWT","Lec","TR","1100-1215","MCM 316","Cartwright, Charlotte","0","Closed",
"8844","HIST 300","1","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","TR","1500-1615"," ","Stenner, David","0","Closed",
"8845","HIST 300","2","WI: Hist Mthd &amp; Historiography","3","  WI","Lec","TR","1630-1745"," ","Stenner, David","4","Open",
"9301","HIST 308","1","Tudor Britain","3","","Lec","TR","1800-1915","MCM 316","Cartwright, Charlotte","0","Closed",
"9267","HIST 312","1","Ancient Egypt","3","","Lec","W","1800-2100","MCM 101","Santoro, Anthony","0","Closed",
"8846","HIST 329","1","Modern France","3","","Lec","MW","1600-1715"," ","Puaca, Brian","1","Open",
"8848","HIST 341","1","The Long Civil Rights Movement","3","","Lec","TR","1330-1445"," ","Puaca, Laura","0","Closed",
"8849","HIST 342","1","American Environmental History","3","","Lec","TR","1500-1615"," ","Allison, James","0","Closed",
"8850","HIST 349","1","The Rise &amp; Fall of Amer Slvry","3","  AIWT","Lec","MWF","1200-1250","MCM 314","Allegro, James","0","Closed",
"8852","HIST 360","1","History of Tradit East Asia","3","","Lec","TR","1630-1745"," ","Xu, Xiaoqun","2","Open",
"8853","HIST 364","1","History of Brazil","3","","Lec","MWF","1400-1450","MCM 160","Connell, William","0","Closed",
"8854","HIST 375","1","History of  Modern Middle East","3","","Lec","TR","1800-1915","MCM 216","Stenner, David","3","Open",
"8855","HIST 383","1","Filthy Paris: Sex, Health &amp; Hy","3","","Lec","TR","0930-1045"," ","Black, Sara","0","Closed",
"9297","HIST 395","1","SPC TP: Histry of Roman Empire","3","","Lec","MWF","1200-1250"," ","Kreiner, Jared","2","Open",
"9241","HIST 396","1","African American Women’s Hist","3","","Lec","MWF","1300-1350"," ","Wood, Elizabeth","1","Open",
"8856","HIST 403","1","Ancient Persia","3","","Lec","TR","1330-1445"," ","Hyland, John","0","Closed",
"8857","HIST 435","1","Public History","3","","Lec","MWF","1000-1050"," ","Shuck-Hall, Sheri","0","Closed",
"8858","HIST 480","1","The US as a World Power","3","","Lec","MWF","1100-1150"," ","Falk, Andrew","0","Closed",
"8859","HIST 490","1","WI: Senior Seminar","3","  WI","Lec","W","1800-2100"," ","Puaca, Brian","0","Closed",
"8860","HIST 490","2","WI: Senior Seminar","3","  WI","Lec","R","1800-2045","MCM 366","Puaca, Laura","0","Closed",
"9273","HIST 495","1","SPC TP: Russian Revolutions","3","","Lec","MW","1600-1715","MCM 200C","Harshman, Deirdre","3","Open",
"9213","HIST 510","1","The Amer Historian as Teacher","3","","Lec","M","1600-1845","MCM 300B","Wood, Elizabeth","7","Open",
"9214","HIST 570","1","Mthds-Teach/Assess Soc Studies","3","","Lec","W","1600-1845","MCM 300B","Wood, Elizabeth","8","Open",
"8474","HONR 010","1C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8475","HONR 010","2C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8476","HONR 010","3C","First Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8478","HONR 020","1","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8479","HONR 020","2","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8480","HONR 020","3","Second Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","22","Open",
"8481","HONR 030","1","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8482","HONR 030","2","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8483","HONR 030","3","Third Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","22","Open",
"8484","HONR 040","1","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","0","Closed",
"8485","HONR 040","2","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","10","Open",
"8486","HONR 040","3","Fourth Year Activities","0","  HON","Fie","","","ARR ","Paul, Jay","32","Open",
"8487","HONR 100","1C","Science and Controversy","3","  HON","Lec","TR","0930-1045"," ","Webb, Lisa","0","Closed",
"8488","HONR 100","2C","The Quest for Camelot","3","  HON","Lec","TR","1100-1215","TRIB 1213","Hutchinson, Dawn","0","Closed",
"8489","HONR 100","3C","Myth Matters","3","  HON","Lec","MWF","1400-1450","MCM 316","Thompson, John","0","Closed",
"8490","HONR 100","4C","The Rhetorics of Expertise","3","  HON","Lec","TR","1500-1615"," ","Sery, Joseph","0","Closed",
"8491","HONR 100","5C","Indigenous Peoples in 21st Cen","3","  HON","Lec","MWF","1200-1250"," ","Loy, Christopher","0","Closed",
"8629","HONR 100","6C","Early Field Experience in Educ","3","  HON","Lec","MWF","1000-1050"," ","Kuster, George","0","Closed",
"9274","HONR 100","7C","Myth Matters","3","  HON","Lec","MWF","1500-1550","MCM 316","Thompson, John","0","Closed",
"9143","HONR 303","1","Science &amp; Pols - Ches. Bay","3","  HON","Lec","MW","1800-1915"," ","Burke, Russell","0","Closed",
"9144","HONR 304","1","Hamlet in Hyperspace","3","  HON","Lec","TR","1800-1915","TRIB 1210","Salomon, David","0","Closed",
"9145","HONR 309","1","Life Through the Lens","3","  HON","Lec","TR","1100-1215","TFAC 311","Skees, Kristin","0","Closed",
"9146","HONR 313","1","Personal Marketing","3","  HON","Lec","TR","0800-0915","LUTR 142","Spiller, Lisa","0","Closed",
"9147","HONR 331","1","Adventures in Shondaland","3","  HON","Lec","TR","1100-1215"," ","Meyer, Michaela","0","Closed",
"9148","HONR 337","1","People, Power, Change: Ldsp","3","  HON","Lec","MWF","1000-1050"," ","Sun, Taiyi","0","Closed",
"9149","HONR 363","1","The Human across Cultures","3","  HON","Lec","TR","0930-1045","MCM 207","Jelinek, Elizabeth","0","Closed",
"9151","HONR 375","1","Naturalism Across Disciplines","3","  HON","Lec","TR","1330-1445"," ","Larson, Sharon","0","Closed",
"9152","HONR 380","1","AfroFuturism","3","  HON","Lec","MWF","1300-1350","MCM 207","Hopkins, Patricia","0","Closed",
"9153","HONR 381","1","Major-Related Indpdnt Study","0 - 3","  HON","Ind","","","ARR ","Paul, Jay","10","Open",
"9154","HONR 382","1","HNRS: Civic Engagement","0 - 3","  HON","Pra","","","ARR ","Paul, Jay","9","Open",
"9155","HONR 383","1","HNRS: Study Abroad","0","  HON","Lec","","","ARR ","Paul, Jay","48","Open",
"9156","HONR 484","1","Honors Portfolio","1","  HON","Ind","","","ARR ","Paul, Jay","36","Open",
"9157","HONR 490","1","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715"," ","Connell, William","0","Closed",
"9158","HONR 490","2","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","MW","1600-1715","TRIB 1210","Paul, Jay","0","Closed",
"9159","HONR 490","3","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1330-1445","TRIB 208","Paul, Jay","0","Closed",
"9160","HONR 490","4","HNRS WI: Probl in Modern World","3","  HON  WI","Lec","TR","1500-1615"," ","Timmer, Andria","0","Closed",
"9315","HORN 231","1","Applied Music: Horn","1","","Lab","","","ARR ","Shawger, John","0","Closed",
"9316","HORN 334","1","Applied Music: Horn","2","","Lab","","","ARR ","Shawger, John","0","Closed",
"8433","IDST 240","1R","Medieval &amp; Renaissance Persp","3","  AIWT","Lec","TR","1100-1215"," ","Rowley, Sharon","0","Closed",
"9302","IDST 250","1","Intro Civic Engmnt &amp; Soc Just","3","","Lec","TR","1330-1445"," ","Covington, Brooke","14","Open",
"8436","IDST 255","1","Intro to Women&#39;s &amp; Gender Stud","3","  AIGM","Lec","TR","1100-1215"," ","Docka-Filipek, Danielle","0","Closed",
"8932","IDST 267","1M","Intro - Latin American Studies","3","  AIGM","Lec","MWF","1100-1150","MCM 114","Reynolds, Lauren","11","Open",
"8434","IDST 270","1","Intro to Digital Humanities","3","","Lec","MWF","1200-1250","TRIB 1213","Stover, Deanna","0","Closed",
"8435","IDST 270","2","Intro to Digital Humanities","3","","Lec","MWF","1300-1350","TRIB 1213","Stover, Deanna","2","Open",
"8882","IDST 277","1","Intro to Museum Studies","3","","Lec","TR","0930-1045","TFAC 204","Erhardt, Michelle","6","Open",
"8718","ITAL 101","1R","Beginning Italian I","3","","Lec","MWF","1000-1050"," ","Sorbera, Valentina","3","Open",
"8719","ITAL 201","1","Intermediate Italian I","3","  LLFL","Lec","MWF","1100-1150"," ","Sorbera, Valentina","4","Open",
"8720","LATN 101","1R","Beginning Latin I","3","","Lec","MWF","1400-1450","MCM 210","Buszard, Bradley","11","Open",
"8721","LATN 101","2R","Beginning Latin I","3","","Lec","MWF","1500-1550","MCM 210","Buszard, Bradley","6","Open",
"8722","LATN 200","1R","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","0900-0950"," ","Adamitis, Jana","0","Closed",
"8723","LATN 200","2R","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","1000-1050"," ","Adamitis, Jana","0","Closed",
"8724","LATN 200","3R","Latin and Its Living Legacy","3","  LLFL","Lec","MWF","1300-1350"," ","Adamitis, Jana","0","Closed",
"8725","LATN 304","1R","Epic Poetry","3","  LLFL","Lec","MWF","1200-1250","MCM 307","Adamitis, Jana","5","Open",
"9280","LATN 404","1","Epic Poetry","3","  LLFL","Lec","MWF","1200-1250","MCM 307","Adamitis, Jana","4","Open",
"8459","LDSP 210","10C","Self, Group, and Leadership","3","","Lec","TR","1630-1745"," ","Waters, Molly","0","Closed",
"8462","LDSP 210","12F","Self, Group, and Leadership","3","","Lec","MW","1800-1915"," ","Hunter, Lacey Grey","0","Closed",
"8463","LDSP 210","13F","Self, Group, and Leadership","3","","Lec","MW","1930-2045"," ","Reddy, William","0","Closed",
"8464","LDSP 210","14F","Self, Group, and Leadership","3","","Lec","TR","1500-1615","TRIB 1210","Heuvel, Lisa","0","Closed",
"8465","LDSP 210","15F","Self, Group, and Leadership","3","","Lec","TR","1800-1915","LUTR 376","Hench, Jessica","0","Closed",
"8466","LDSP 210","16F","Self, Group, and Leadership","3","","Lec","TR","1930-2045"," ","Hench, Jessica","0","Closed",
"8467","LDSP 210","17F","Self, Group, and Leadership","3","","Lec","TR","0800-0915","LUTR 131","Byrd-Poller, Lynda","0","Closed",
"8468","LDSP 210","18C","Self, Group, and Leadership","3","","Lec","MW","1930-2045"," ","Hunter, Lacey Grey","0","Closed",
"8469","LDSP 210","19F","Self, Group, and Leadership","3","","Lec","M","1800-2100"," ","Tanner, Kelly","0","Closed",
"8450","LDSP 210","1C","Self, Group, and Leadership","3","","Lec","MWF","1400-1450","FORBES 2012","Callahan, Kathleen","0","Closed",
"8470","LDSP 210","20F","Self, Group, and Leadership","3","","Lec","W","1800-2100"," ","Tanner, Kelly","0","Closed",
"8472","LDSP 210","21F","Self, Group, and Leadership","3","","Lec","TR","1930-2045"," ","Staff, CNU","0","Closed",
"8451","LDSP 210","2C","Self, Group, and Leadership","3","","Lec","MWF","0900-0950"," ","Throupe, Lori","0","Closed",
"8452","LDSP 210","3C","Self, Group, and Leadership","3","","Lec","MWF","1200-1250"," ","Throupe, Lori","0","Closed",
"8453","LDSP 210","4C","Self, Group, and Leadership","3","","Lec","MWF","1300-1350"," ","Cusher, Brent","0","Closed",
"8454","LDSP 210","5F","Self, Group, and Leadership","3","","Lec","MWF","1500-1550"," ","Staff, CNU","0","Closed",
"8455","LDSP 210","6C","Self, Group, and Leadership","3","","Lec","MWF","1300-1350"," ","Staff, CNU","0","Closed",
"8456","LDSP 210","7C","Self, Group, and Leadership","3","","Lec","TR","0800-0915","LUTR 242","Harter, Nathan","0","Closed",
"8457","LDSP 210","8C","Self, Group, and Leadership","3","","Lec","TR","0930-1045","LUTR 242","Harter, Nathan","0","Closed",
"8458","LDSP 210","9C","Self, Group, and Leadership","3","","Lec","TR","1330-1445"," ","Waters, Molly","0","Closed",
"8473","LDSP 250","1","Environmental Leadership","3","","Lec","MW","1800-1915"," ","Redekop, Benjamin","0","Closed",
"9161","LDSP 320","1","Leadership Through the Ages","3","","Lec","TR","0800-0915","LUTR 269","Lapke, Shalyn","0","Closed",
"9162","LDSP 320","2","Leadership Through the Ages","3","","Lec","TR","0930-1045","LUTR 264","Lapke, Shalyn","0","Closed",
"9163","LDSP 320","3","Leadership Through the Ages","3","","Lec","MWF","1100-1150"," ","Cusher, Brent","0","Closed",
"9164","LDSP 320","4","Leadership Through the Ages","3","","Lec","MWF","1000-1050"," ","Cusher, Brent","0","Closed",
"9165","LDSP 320","5","Leadership Through the Ages","3","","Lec","MWF","1300-1350","FORBES 2014","Heuvel, Sean","0","Closed",
"9166","LDSP 320","6","Leadership Through the Ages","3","","Lec","MWF","1400-1450","FORBES 2014","Heuvel, Sean","0","Closed",
"9167","LDSP 320","7","Leadership Through the Ages","3","","Lec","TR","1500-1615"," ","Callahan, Kathleen","0","Closed",
"9168","LDSP 320","8","Leadership Through the Ages","3","","Lec","TR","1100-1215"," ","Callahan, Kathleen","0","Closed",
"9170","LDSP 330","1","Cross-Cultural Leadership","3","AIGM","Lec","MWF","0900-0950","TRIB 208","Tian, Qingyan","5","Open",
"9171","LDSP 330","2","Cross-Cultural Leadership","3","AIGM","Lec","MWF","1000-1050","TRIB 208","Tian, Qingyan","0","Closed",
"9172","LDSP 337","1","Higher Education Leadership","3","","Lec","MW","1600-1715"," ","Callahan, Kathleen","1","Open",
"9173","LDSP 359","1","The Mind of a Leader","3","","Lec","TR","1330-1445"," ","Harter, Nathan","0","Closed",
"9174","LDSP 380","1","Women and Leadership","3","","Lec","TR","1500-1615"," ","Shollen, S.","0","Closed",
"9175","LDSP 386","1","Values Leadership","3","","Lec","TR","1500-1615"," ","Waters, Molly","0","Closed",
"9184","LDSP 386","10","Values Leadership","3","","Lec","TR","1630-1745"," ","Chace, Sarah","0","Closed",
"9176","LDSP 386","2","Values Leadership","3","","Lec","TR","0930-1045"," ","Throupe, Lori","0","Closed",
"9177","LDSP 386","3","Values Leadership","3","","Lec","W","1800-2100"," ","Waters, Molly","0","Closed",
"9178","LDSP 386","4","Values Leadership","3","","Lec","TR","1100-1215"," ","Throupe, Lori","0","Closed",
"9179","LDSP 386","5","Values Leadership","3","","Lec","MWF","1100-1150"," ","Heuvel, Sean","0","Closed",
"9180","LDSP 386","6","Values Leadership","3","","Lec","MW","1600-1715"," ","Staff, CNU","0","Closed",
"9181","LDSP 386","7","Values Leadership","3","","Lec","MWF","1200-1250"," ","Redekop, Benjamin","0","Closed",
"9182","LDSP 386","8","Values Leadership","3","","Lec","MWF","1400-1450","TRIB 1210","Redekop, Benjamin","0","Closed",
"9183","LDSP 386","9","Values Leadership","3","","Lec","TR","1330-1445"," ","Chace, Sarah","0","Closed",
"9261","LDSP 395","1","SPC TP: Globalization &amp; Ldrshp","3","","Lec","MWF","1200-1250","TRIB 208","Tian, Qingyan","2","Open",
"9262","LDSP 395","2","SPC TP: Professional Interactn","3","","Lec","M","1800-2100"," ","Lapke, Shalyn","7","Open",
"9185","LDSP 438","1","Adaptive Change &amp; Grp Process","3","","Lec","TR","1100-1215"," ","Chace, Sarah","12","Open",
"9186","LDSP 438","2","Adaptive Change &amp; Grp Process","3","","Lec","TR","1630-1745","TRIB 1210","Heuvel, Lisa","8","Open",
"8261","MATH 115","1","Contemporary Mathematics","3","  LLFM","Lec","MWF","0900-0950","LUTR 372","Tong, Zheng","0","Closed",
"8262","MATH 115","2M","Contemporary Mathematics","3","  LLFM","Lec","MWF","1100-1150","LUTR 372","Tong, Zheng","0","Closed",
"8263","MATH 115","3M","Contemporary Mathematics","3","  LLFM","Lec","MW","1800-1915","LUTR 347","Staff, CNU","12","Open",
"8264","MATH 115","4M","Contemporary Mathematics","3","  LLFM","Lec","TR","1800-1915","LUTR 372","Staff, CNU","13","Open",
"8265","MATH 115","5M","Contemporary Mathematics","3","  LLFM","Lec","TR","1630-1745","LUTR 376","Staff, CNU","0","Closed",
"8266","MATH 120","1","The Saga of Mathematics","3","  LLFM","Lec","TR","0930-1045"," ","Lenhart, Sara","0","Closed",
"8276","MATH 125","10","Elementary Statistics","3","  LLFM","Lec","TR","1500-1615","LUTR 372","Dobrescu, Mihaela","37","Open",
"8277","MATH 125","11M","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 376","Staff, CNU","18","Open",
"8278","MATH 125","12M","Elementary Statistics","3","  LLFM","Lec","MW","1600-1715","LUTR 372","Perry, James","24","Open",
"8279","MATH 125","13M","Elementary Statistics","3","  LLFM","Lec","MWF","1500-1550","LUTR 372","Dobrescu, Mihaela","22","Open",
"8280","MATH 125","14M","Elementary Statistics","3","  LLFM","Lec","TR","0930-1045","LUTR 372","Tong, Zheng","6","Open",
"8267","MATH 125","1M","Elementary Statistics","3","  LLFM","Lec","MWF","0800-0850","LUTR 372","Fogarty, Neville","14","Open",
"8268","MATH 125","2M","Elementary Statistics","3","  LLFM","Lec","MWF","1000-1050","LUTR 372","Staff, CNU","8","Open",
"8269","MATH 125","3M","Elementary Statistics","3","  LLFM","Lec","MWF","1200-1250","LUTR 372","Staff, CNU","14","Open",
"8270","MATH 125","4M","Elementary Statistics","3","  LLFM","Lec","MWF","1400-1450","LUTR 372","Martin, James","19","Open",
"8271","MATH 125","5","Elementary Statistics","3","  LLFM","Lec","MW","1800-1915","LUTR 372","Perry, James","38","Open",
"8272","MATH 125","6","Elementary Statistics","3","  LLFM","Lec","MWF","1300-1350","LUTR 372","Samuels, Charles","19","Open",
"8273","MATH 125","7","Elementary Statistics","3","  LLFM","Lec","MW","1800-1915"," ","Staff, CNU","0","Closed",
"8274","MATH 125","8M","Elementary Statistics","3","  LLFM","Lec","TR","1630-1745","LUTR 372","Bradie, Brian","3","Open",
"8275","MATH 125","9M","Elementary Statistics","3","  LLFM","Lec","TR","1100-1215","LUTR 372","Tong, Zheng","0","Closed",
"8282","MATH 127","1M","Elementary Cryptography","3","  LLFM","Lec","MWF","0900-0950"," ","Kennedy, Christopher","0","Closed",
"8284","MATH 128","1","Intro-Mathematical Programming","3","  LLFM","Lec","TR","1500-1615","LUTR 352","Martin, James","18","Open",
"8285","MATH 130","1","Precalculus","3","  LLFM","Lec","MWF","0800-0850","LUTR 269","Chen, Hongwei","6","Open",
"8286","MATH 130","2M","Precalculus","3","  LLFM","Lec","MWF","1000-1050"," ","Kennedy, Christopher","0","Closed",
"8287","MATH 130","3M","Precalculus","3","  LLFM","Lec","MWF","1200-1250"," ","Williams, Marla","0","Closed",
"8288","MATH 130","4M","Precalculus","3","  LLFM","Lec","MWF","1300-1350"," ","Chen, Hongwei","0","Closed",
"8289","MATH 130","5M","Precalculus","3","  LLFM","Lec","MW","1600-1715"," ","Williams, Marla","0","Closed",
"8290","MATH 130","6M","Precalculus","3","  LLFM","Lec","TR","1500-1615"," ","Kennedy, Christopher","0","Closed",
"8292","MATH 131","2","Math for the Life Sciences","3","  LLFM","Lec","MWF","1400-1450","LUTR 242","Kelly, Jessica","12","Open",
"8293","MATH 132","1","Concepts for Calculus","3","  LLFM","Lec","MWF","1400-1450","FORBES 3012","Kelly, James","20","Open",
"8294","MATH 135","1","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","1100-1215","LUTR 347","Morena, Matthew","7","Open",
"8295","MATH 135","2","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","1100-1150","LUTR 347","Fogarty, Neville","5","Open",
"8296","MATH 135","3","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","1300-1350","LUTR 347","Fogarty, Neville","22","Open",
"8297","MATH 135","4","Calculus for Busn/Social Sci","3","  LLFM","Lec","TR","1330-1445","LUTR 347","Morena, Matthew","18","Open",
"8298","MATH 135","5","Calculus for Busn/Social Sci","3","  LLFM","Lec","MW","1800-1915","LUTR 376","Staff, CNU","32","Open",
"8299","MATH 135","6","Calculus for Busn/Social Sci","3","  LLFM","Lec","MWF","0900-0950","LUTR 352","Caggiano, Stephanie","11","Open",
"8300","MATH 140","1M","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","0800-0850","LUTR 376","Martin, James","13","Open",
"8301","MATH 140","2","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","0900-0950; 0930-1020","LUTR 376; LUTR 376","Carpenter, Ryan","23","Open",
"8302","MATH 140","3M","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1100-1150","LUTR 376","Kuster, George","4","Open",
"8303","MATH 140","4M","Calculus and Analytic Geometry","4","  LLFM","Lec","MTWRF","1500-1550","LUTR 376","Samuels, Charles","9","Open",
"8304","MATH 140","5","Calculus and Analytic Geometry","4","  LLFM","Lec","MWF; TR","1300-1350; 1330-1420","LUTR 376; LUTR 376","Staff, CNU","0","Closed",
"8305","MATH 148","1","Accelerated Calculus","3","  LLFM","Lec","MWF","1000-1050","LUTR 352","Williams, Marla","14","Open",
"8306","MATH 235","1","Applied Matrix Techniques","3","  LLFM","Lec","MWF","1100-1150"," ","Carpenter, Ryan","3","Open",
"8307","MATH 235","2","Applied Matrix Techniques","3","  LLFM","Lec","TR","0800-0915","LUTR 347","Kelly, James","26","Open",
"8308","MATH 240","1","Intermediate Calculus","4","  LLFM","Lec","MW; F","1000-1115; 1000-1050","FORBES 2070A; FORBES 2070A","Perry, James","9","Open",
"8309","MATH 240","2","Intermediate Calculus","4","  LLFM","Lec","TR","1630-1815"," ","Panayotova, Iordanka","16","Open",
"8310","MATH 240","3","Intermediate Calculus","4","  LLFM","Lec","MW; F","1400-1515; 1400-1450","FORBES 2070A; FORBES 2070A","Williams, Marla","12","Open",
"8311","MATH 245","1","Proofs and Discrete Math","3","  LLFM","Lec","MWF","1200-1250"," ","Kelly, Jessica","15","Open",
"9249","MATH 247","1","Intro Ordinary Differential Eq","3","  LLFM","Lec","MWF","1000-1050"," ","Chen, Hongwei","3","Open",
"9250","MATH 247","2","Intro Ordinary Differential Eq","3","  LLFM","Lec","TR","1330-1445"," ","Kuster, George","13","Open",
"8312","MATH 250","1","Multivariable Calculus","3","  LLFM","Lec","MWF","1000-1050","LUTR 376","Bradie, Brian","13","Open",
"8313","MATH 250","2","Multivariable Calculus","3","  LLFM","Lec","TR","1330-1445","LUTR 352","Carpenter, Ryan","7","Open",
"8314","MATH 260","1","Linear Algebra","3","  LLFM","Lec","MWF","1200-1250","LUTR 376","Perry, James","9","Open",
"8315","MATH 260","2","Linear Algebra","3","  LLFM","Lec","TR","1100-1215","LUTR 352","Panayotova, Iordanka","8","Open",
"8316","MATH 301","1","WI: Writing in Mathematics","1","  LLFM  WI","Lec","F","1100-1150"," ","Kelly, Jessica","0","Closed",
"8317","MATH 301","2","WI: Writing in Mathematics","1","  LLFM  WI","Lec","M","1200-1250"," ","Morena, Matthew","0","Closed",
"8318","MATH 335","1","Applied Probability","3","  LLFM","Lec","MWF","0900-0950"," ","Kelly, James","0","Closed",
"8319","MATH 360","1","Real Analysis I","3","  LLFM","Lec","MWF","0800-0850","LUTR 347","Kennedy, Christopher","18","Open",
"8320","MATH 370","1","Modern Algebra I","3","  LLFM","Lec","MWF","1400-1450","LUTR 376","Samuels, Charles","0","Closed",
"8321","MATH 380","1","Numerical Analysis","3","  LLFM","Lec","TR","0930-1045"," ","Morena, Matthew","0","Closed",
"8322","MATH 420","1","Partial Differential Equations","3","  LLFM","Lec","MWF","1300-1350"," ","Dobrescu, Mihaela","12","Open",
"9215","MATH 538","1","Apprenticeship - Teaching Math","3","  LLFM","Pra","","","ARR ","Kuster, George","7","Open",
"9216","MATH 570","1","Teaching of Elementary Math","3","  LLFM","Lec","M","1600-1845","LUTR 352","Lenhart, Sara","0","Closed",
"9217","MATH 570","2","Teaching of Elementary Math","3","  LLFM","Lec","M","1900-2145","LUTR 352","Lenhart, Sara","0","Closed",
"9022","MGMT 400","1","Human Resource Management","3","","Lec","MWF","1100-1150","LUTR 142","Hench, Jessica","0","Closed",
"9023","MGMT 400","2","Human Resource Management","3","","Lec","MWF","1200-1250","LUTR 142","Hench, Jessica","0","Closed",
"9024","MGMT 410","1","Supply Chain Management","3","","Lec","MWF","1300-1350","MCM 110","Shaltayev, Dmitriy","0","Closed",
"9025","MGMT 410","2","Supply Chain Management","3","","Lec","MWF","1400-1450","MCM 110","Shaltayev, Dmitriy","0","Closed",
"9026","MGMT 491","1","WI: Senior Sem in Management","3","  WI","Lec","TR","1330-1445"," ","Donaldson, William","0","Closed",
"9027","MKTG 330","1","WI:Digital Marketing","3","  WI","Lec","MWF","1400-1450","LUTR 105","Hettche, Matthew","0","Closed",
"9028","MKTG 455","1","Database Marketing","3","","Lec","TR","1630-1745","LUTR 264","Kim, Dae-Hee","0","Closed",
"9029","MKTG 455","2","Database Marketing","3","","Lec","TR","1800-1915","FORBES 3014","Kim, Dae-Hee","0","Closed",
"9030","MKTG 460","1","Integrated Marketing Communic","3","","Lec","TR","1100-1215","LUTR 142","Spiller, Lisa","0","Closed",
