CRN,Course,Section,Title,Hours,Area of LLC,Type,Days,Time,Location,Instructor,Seats Still Available,STATUS,
"8605","CHEM 122L","9","General Chemistry Lab II","1","  AINW","Lab","M","1300-1650","FORBES 3002","Staff, CNU","24","Open",
"8573","CHEM 222","1","Organic Chemistry II","3","","Lec","MWF","1000-1050","FORBES 1022","Higgs, Andrew","86","Open",
"8575","CHEM 222","2","Organic Chemistry II","3","","Lec","MWF","1200-1250","FORBES 1022","Liskin, Dmitry","86","Open",
"8613","CHEM 222L","1","Organic Chemistry Lab II","1","","Lab","T","0830-1220","FORBES 3052","Carney, Tiffany","24","Open",
"8614","CHEM 222L","2","Organic Chemistry Lab II","1","","Lab","M","1300-1650","FORBES 3052","Liskin, Dmitry","24","Open",
"8615","CHEM 222L","3","Organic Chemistry Lab II","1","","Lab","W","1300-1650","FORBES 3052","Liskin, Dmitry","24","Open",
"8616","CHEM 222L","4","Organic Chemistry Lab II","1","","Lab","R","1800-2150","FORBES 3052","Carney, Tiffany","24","Open",
"8617","CHEM 222L","5","Organic Chemistry Lab II","1","","Lab","R","1330-1720","FORBES 3052","Higgs, Andrew","24","Open",
"8618","CHEM 222L","6","Organic Chemistry Lab II","1","","Lab","M","1800-2150","FORBES 3052","Staff, CNU","24","Open",
"8619","CHEM 222L","7","Organic Chemistry Lab II","1","","Lab","T","1800-2150","FORBES 3052","Staff, CNU","24","Open",
"8620","CHEM 222L","8","Organic Chemistry Lab II","1","","Lab","W","1800-2150","FORBES 3052","Liskin, Dmitry","24","Open",
"8622","CHEM 222L","9","Organic Chemistry Lab II","1","","Lab","T","1330-1720","FORBES 3052","Higgs, Andrew","24","Open",
"8577","CHEM 342","1","Physical Chemistry II","3","","Lec","MWF","1000-1050","FORBES 3048","Patterson, Joshua","19","Open",
"8625","CHEM 342L","1","Physical Chemistry Lab II","1","","Lab","W","1330-1720","FORBES 3048","Patterson, Joshua","24","Open",
"8579","CHEM 361","1","Analytical Chemistry","3","","Lec","MWF","1200-1250","FORBES 2070E","Quinlan, Ronald","48","Open",
"8627","CHEM 361L","1","Analytical  Chemistry Lab","1","","Lab","R","0830-1220","FORBES 3040","Quinlan, Ronald","24","Open",
"8629","CHEM 361L","2","Analytical  Chemistry Lab","1","","Lab","R","1330-1720","FORBES 3040","Quinlan, Ronald","24","Open",
"8581","CHEM 435","1","Nanochemistry &amp; Nanotechnology","3","","Lec","TR","1100-1215","FORBES 3048","Abdel-Fattah, Tarek","19","Open",
"8583","CHEM 470","1","Advanced Organic Chemistry","3","","Lec","TR","0930-1045","FORBES 3048","Carney, Jeffrey","16","Open",
"8585","CHEM 492","1","WI: POGIA-A Chemistry Capstone","3","  WI","Lec","M","1300-1530","FORBES 3048","Patterson, Joshua","19","Open",
"8651","CHEM 535","1","Nanochemistry &amp; Nanotechnology","3","","Lec","TR","1100-1215","FORBES 3048","Abdel-Fattah, Tarek","3","Open",
"8650","CHEM 570","1","Advanced Organic Chemistry","3","","Lec","TR","0930-1045","FORBES 3048","Carney, Jeffrey","3","Open",
"9014","CHIN 102","1","Beginning Chinese II","3","","Lec","MWF","1000-1050","MCM 200C","Smith, Jonathan","15","Open",
"9016","CHIN 102","2","Beginning Chinese II","3","","Lec","MWF","1200-1250","MCM 200C","Smith, Jonathan","15","Open",
"9018","CHIN 112","1","Elementary Chinese Writing II","1","","Lec","M","1100-1150","MCM 257","Ma, Xin","19","Open",
"9021","CHIN 202","1","Intermediate Chinese II","3","  LLFL","Lec","MWF","1300-1350","MCM 314","Ma, Xin","19","Open",
"9023","CHIN 212","1","Intermdiate Chinese Writing II","1","","Lec","W","1100-1150","MCM 257","Ma, Xin","19","Open",
"9201","CHIN 395","1","SPC TP: Grammar &amp; Composition","3","  LLFL","Lec","MWF","1100-1150","MCM 200C","Smith, Jonathan","12","Open",
"9025","CLST 101","1","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","0900-0950","MCM 360","Pollio, David","19","Open",
"9027","CLST 101","2","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1000-1050","MCM 360","Pollio, David","19","Open",
"9029","CLST 101","3","Classicl Roots-American Cultur","3","  AIWT","Lec","MWF","1400-1450","MCM 162","Pollio, David","19","Open",
"9034","CLST 201","1","The Mythic Imagination","3","  AIWT","Lec","TR","0930-1045","MCM 316","Adamitis, Jana","24","Open",
"9035","CLST 201","2","The Mythic Imagination","3","  AIWT","Lec","TR","1330-1445","MCM 207","Adamitis, Jana","24","Open",
"9037","CLST 211","1","Ancient Athens","3","  AIWT","Lec","MWF","1000-1050","MCM 307","Padilla, Mark","24","Open",
"9039","CLST 211","2","Ancient Athens","3","  AIWT","Lec","MWF","1100-1150","MCM 307","Padilla, Mark","24","Open",
"9041","CLST 301","1","Ancient Greek &amp; Roman Theater","3","  AIWT","Lec","MWF","1400-1450","MCM 362","Padilla, Mark","19","Open",
"9219","CLST 395","1","SPC TP: Sprt Spec in Ancient W","1 - 3","","Lec","MWF","1300-1350","MCM 162","Pollio, David","19","Open",
"9220","CLST 495","1","SPC TP: Sprt Spec in Ancient W","3","","Lec","MWF","1300-1350","MCM 162","Pollio, David","5","Open",
"8330","COLL 140","1","The Transitional Learner","2","","Lec","TR","1330-1420","FORBES 2088","Johnston, Saige","0","Closed",
"8331","COLL 140","2","The Transitional Learner","2","","Lec","MW","1300-1350","FERG 210","Smittle, Madison","0","Closed",
"8332","COLL 150","1","The Intentional Learner","2","","Lec","MW","1200-1250","MCM 262","Moody, Michelle","0","Closed",
"8333","COLL 277","1","Internship: Course for Career","1","","Pra","","","ARR ","Sincere, Christina","19","Open",
"8425","COMM 201","1","Public Speaking","3","","Lec","M","1930-2215","LUTR 137","Connelly, Christopher","19","Open",
"8427","COMM 201","2","Public Speaking","3","","Lec","TR","1800-1915","LUTR 264","Williams, Franklin","19","Open",
"8429","COMM 201","3","Public Speaking","3","","Lec","TR","1930-2045","LUTR 264","Williams, Franklin","19","Open",
"8430","COMM 201","4","Public Speaking","3","","Lec","MW","1800-1915","LUTR 264","Wroten, Amanda","19","Open",
"8432","COMM 201","5","Public Speaking","3","","Lec","MW","1930-2015","LUTR 264","Wroten, Amanda","19","Open",
"8434","COMM 211","1","Interpersonal Communication","3","","Lec","MWF","0900-0950","LUTR 121","Lane, Brianna","95","Open",
"8436","COMM 222","1","Media, Culture, and Technology","3","","Lec","TR","1100-1215","MCM 101","Billinson, Jennifer","95","Open",
"8437","COMM 232","1","Comm through Digital Techn","3","  AICE","Lec","MWF","1400-1450","MCM 110","Stern, Danielle","26","Open",
"8438","COMM 232","2","Comm through Digital Techn","3","  AICE","Lec","MWF","1500-1550","MCM 110","Stern, Danielle","26","Open",
"8439","COMM 239","1","Argumentation","3","  LLFR","Lec","TR","1800-1915","LUTR 347","Ashby, John","19","Open",
"8440","COMM 239","2","Argumentation","3","  LLFR","Lec","TR","1930-2045","LUTR 347","Ashby, John","19","Open",
"8441","COMM 239","3","Argumentation","3","  LLFR","Lec","TR","1630-1715","FORBES 3014","Gehring, David","19","Open",
"8442","COMM 239","4","Argumentation","3","  LLFR","Lec","TR","1800-1915","FORBES 2070D","Gehring, David","19","Open",
"8443","COMM 249","1","Introduction to Rhetoric","3","","Lec","MWF","1100-1150","LUTR 137","Connable, Sean","24","Open",
"8444","COMM 249","2","Introduction to Rhetoric","3","","Lec","TR","1330-1445","FORBES 3014","Steiner, Mark","24","Open",
"8445","COMM 249","3","Introduction to Rhetoric","3","","Lec","TR","1500-1615","FORBES 3014","Steiner, Mark","24","Open",
"8478","COMM 291","1","Internship in Communication","1 - 3","","Int","","","ARR ","Goen, Todd","0","Closed",
"8446","COMM 301","1","Nonverbal Communication","3","","Lec","TR","0930-1045","FORBES 3014","Goen, Todd","26","Open",
"8447","COMM 305","1","First Amndmnt, Culture, &amp; Comm","3","  AIDE","Lec","TR","1330-1445","MCM 310","Sery, Joseph","19","Open",
"8448","COMM 305","2","First Amndmnt, Culture, &amp; Comm","3","  AIDE","Lec","TR","1500-1615","MCM 314","Sery, Joseph","19","Open",
"8449","COMM 315","1","Historical Topics in Media","3","","Lec","TR","1330-1445","MCM 257","Billinson, Jennifer","26","Open",
"8450","COMM 320","1","Media Industries","3","","Lec","TR","1500-1615","MCM 160","Sarkissian, Raffi","26","Open",
"8451","COMM 320","2","Media Industries","3","","Lec","TR","1330-1445","MCM 160","Sarkissian, Raffi","26","Open",
"8453","COMM 321","1","WI: Communication and Film","3","  WI","Lec","TR","1800-1915","MCM 207","Sarkissian, Raffi","19","Open",
"8454","COMM 321","2","WI: Communication and Film","3","  WI","Lec","TR","0930-1045","LUTR 131","Manning, Linda","19","Open",
"9238","COMM 323","1","Listening, Contempltn &amp; Dialog","3","","Lec","MWF","1000-1050","FORBES 2014","Connable, Sean","24","Open",
"8774","COMM 325","1","Persuasion","3","","Lec","MWF","1300-1350","LUTR 131","Smith, James","19","Open",
"8455","COMM 335","1","Rhetoric and Politics","3","","Lec","TR","1100-1215","FORBES 2014","Steiner, Mark","24","Open",
"8456","COMM 341","1","Rhetoric of Social Movements","3","","Lec","MWF","1000-1050","LUTR 170","Smith, James","26","Open",
"8457","COMM 341","2","Rhetoric of Social Movements","3","","Lec","MWF","1100-1150","LUTR 170","Smith, James","26","Open",
"8458","COMM 350","1","Media Research Methods","3","","Lec","MWF","1100-1150","TRIB 1210","Tabbanor, Michelle","17","Open",
"8459","COMM 350","2","Media Research Methods","3","","Lec","TR","1200-1250","TRIB 1210","Tabbanor, Michelle","17","Open",
"8460","COMM 352","1","WI: Philosophy &amp; Communication","3","  WI","Lec","MWF","1400-1450","FORBES 3014","Connable, Sean","19","Open",
"8461","COMM 352","2","WI: Philosophy &amp; Communication","3","  WI","Lec","MWF","1500-1550","FORBES 3014","Connable, Sean","19","Open",
"8462","COMM 352","3","WI: Philosophy &amp; Communication","3","  WI","Lec","TR","1100-1215","FERG 221","Sery, Joseph","19","Open",
"8464","COMM 360","1","Health &amp; Medical Communication","3","","Lec","TR","1100-1215","LUTR 139","Veksler, Alice","26","Open",
"8465","COMM 366","1","Interpersonal Conflict","3","","Lec","MW","1600-1715","LUTR 264","Roach&#233;, David","26","Open",
"8466","COMM 366","2","Interpersonal Conflict","3","","Lec","MW","1800-1915","LUTR 376","Roach&#233;, David","26","Open",
"9202","COMM 395","1","SPC TP: Relationships &amp; Techn","3","","Lec","MW","1930-2045","LUTR 376","Roach&#233;, David","26","Open",
"8467","COMM 411","1","Interpersonal Theory","3","","Lec","TR","0930-1045","LUTR 139","Veksler, Alice","0","Closed",
"8468","COMM 452","1","WI: Sr Research in Comm","3","  WI","Lec","TR","0800-0915","LUTR 142","Goen, Todd; Manning, Linda","0","Closed",
"8470","COMM 452","2","WI: Sr Research in Comm","3","  WI","Lec","TR","0800-0915","LUTR 137","Manning, Linda; Goen, Todd","0","Closed",
"8473","COMM 452","3","WI: Sr Research in Comm","3","  WI","Lec","MWF","1300-1350","LUTR 139","Meyer, Michaela","0","Closed",
"8475","COMM 452","5","WI: Sr Research in Comm","3","  WI","Lec","MWF","1100-1150","FORBES 3014","Stern, Danielle","0","Closed",
"9237","COMM 452","6","WI: Sr Research in Comm","3","  WI","Lec","TR","0930-1045","TRIB 1210","Steiner, Mark","0","Closed",
"8477","COMM 491","1","Practicum in Communication","1 - 3","","Pra","","","ARR ","Goen, Todd","0","Closed",
"8168","CPEN 214","1","Digital Logic Design","3","","Lec","MWF","1300-1350","LUTR 269","Keshtkar Vanashi, Hessam","34","Open",
"8157","CPEN 315","1","Digital System Design","3","","Lec","TR","0930-1045","LUTR 170","Gerousis, Costa","34","Open",
"8158","CPEN 315L","1","Digital System Design Lab","1","","Lab","M","1500-1745","LUTR 206","Wang, Dali","18","Open",
"8159","CPEN 315L","2","Digital System Design Lab","1","","Lab","M","1800-2045","LUTR 206","Staff, CNU","18","Open",
"8169","CPEN 371","1","WI: Computer Ethics","2","  WI","Lec","MW","1400-1450","LUTR 322","Staff, CNU","19","Open",
"8170","CPEN 371","2","WI: Computer Ethics","2","  WI","Lec","MW","1500-1550","LUTR 322","Staff, CNU","19","Open",
"8171","CPEN 371","3","WI: Computer Ethics","2","  WI","Lec","MW","1600-1650","LUTR 322","Staff, CNU","19","Open",
"8156","CPEN 414","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 170","Gerousis, Costa","24","Open",
"8167","CPEN 422","1","Microprocessors","3","","Lec","TR","1500-1615","LUTR 322","Wang, Dali","24","Open",
"8174","CPEN 498","1","WI:Comput Engnrng Capstone","1 - 3","  WI","Ind","MWF","1100-1150","LUTR 322","Backens, Jonathan","19","Open",
"8198","CPSC 110","1","Introduction to Computing","3","  LLFR","Lec","MWF","1400-1450","LUTR 258","Staff, CNU","48","Open",
"8199","CPSC 110","2","Introduction to Computing","3","  LLFR","Lec","MWF","1500-1550","LUTR 258","Staff, CNU","48","Open",
"8200","CPSC 110","3","Introduction to Computing","3","  LLFR","Lec","MW","1800-1915","LUTR 258","Staff, CNU","48","Open",
"8201","CPSC 110","4","Introduction to Computing","3","  LLFR","Lec","MW","1930-2045","LUTR 258","Staff, CNU","48","Open",
"8202","CPSC 110","5","Introduction to Computing","3","  LLFR","Lec","MW","2100-2215","LUTR 258","Staff, CNU","48","Open",
"8203","CPSC 150","1","Introduction to Programming","3","  LLFR","Lec","MWF","1300-1350","LUTR 236","Siasi, Nazli","24","Open",
"8204","CPSC 150","2","Introduction to Programming","3","  LLFR","Lec","MWF","1400-1450","LUTR 236","Siasi, Nazli","24","Open",
"8205","CPSC 150","3","Introduction to Programming","3","  LLFR","Lec","TR","1930-2045","LUTR 236","Staff, CNU","24","Open",
"8206","CPSC 150L","1","Intro to Programming Lab","1","","Lab","T","1330-1515","LUTR 258","Staff, CNU","24","Open",
"8207","CPSC 150L","2","Intro to Programming Lab","1","","Lab","W","1600-1745","LUTR 323","Staff, CNU","24","Open",
"8208","CPSC 150L","3","Intro to Programming Lab","1","","Lab","W","1930-2115","LUTR 236","Staff, CNU","24","Open",
"8210","CPSC 215","2","Software Pkgs-Busn Applcations","3","","Lec","MWF","1000-1050","LUTR 109","Baird, Amy","28","Open",
"8211","CPSC 215","3","Software Pkgs-Busn Applcations","3","","Lec","MWF","1400-1450","LUTR 109","Jones, Doretha","28","Open",
"8212","CPSC 215","4","Software Pkgs-Busn Applcations","3","","Lec","MWF","1500-1550","LUTR 109","Staff, CNU","28","Open",
"8213","CPSC 215","5","Software Pkgs-Busn Applcations","3","","Lec","MW","1600-1715","LUTR 109","Staff, CNU","28","Open",
"8214","CPSC 215","6","Software Pkgs-Busn Applcations","3","","Lec","MW","1800-1915","LUTR 109","Staff, CNU","28","Open",
"8215","CPSC 215","7","Software Pkgs-Busn Applcations","3","","Lec","MW","1930-2045","LUTR 109","Staff, CNU","28","Open",
"8216","CPSC 216","1","Multimedia and Web Publishing","3","","Lec","MWF","0900-0950","FORBES 2090","Baird, Amy","28","Open",
"8217","CPSC 216","2","Multimedia and Web Publishing","3","","Lec","MWF","0800-0850","FORBES 2090","Baird, Amy","28","Open",
"8218","CPSC 250","1","Progrmng for Data Manipulation","3","","Lec","MWF","1000-1050","LUTR 236","Conner, David","24","Open",
"8219","CPSC 250","2","Progrmng for Data Manipulation","3","","Lec","MWF","1100-1150","LUTR 236","Deshpande, Priya","24","Open",
"8220","CPSC 250","3","Progrmng for Data Manipulation","3","","Lec","MWF","1500-1550","LUTR 236","Deshpande, Priya","24","Open",
"8221","CPSC 250","4","Progrmng for Data Manipulation","3","","Lec","TR","1500-1615","LUTR 236","Phelps, William","24","Open",
"8222","CPSC 250","5","Progrmng for Data Manipulation","3","","Lec","TR","1800-1915","LUTR 236","Phelps, William","24","Open",
"8223","CPSC 250L","1","Prog for Data Manipulation Lab","1","","Lab","R","0930-1115","LUTR 323","Staff, CNU","20","Open",
"8224","CPSC 250L","2","Prog for Data Manipulation Lab","1","","Lab","F","1200-1345","LUTR 323","Staff, CNU","20","Open",
"8225","CPSC 250L","3","Prog for Data Manipulation Lab","1","","Lab","R","1330-1515","LUTR 258","Staff, CNU","20","Open",
"8226","CPSC 250L","4","Prog for Data Manipulation Lab","1","","Lab","R","1800-1945","LUTR 258","Staff, CNU","20","Open",
"8227","CPSC 250L","5","Prog for Data Manipulation Lab","1","","Lab","T","1800-1945","LUTR 258","Staff, CNU","20","Open",
"8228","CPSC 250L","6","Prog for Data Manipulation Lab","1","","Lab","W","1930-2115","LUTR 323","Staff, CNU","20","Open",
"8229","CPSC 255","1","Programming for Applications","3","","Lec","MWF","1000-1050","LUTR 323","McElfresh, Scott","24","Open",
"8230","CPSC 255","2","Programming for Applications","3","","Lec","MWF","1100-1150","LUTR 323","McElfresh, Scott","24","Open",
"8231","CPSC 270","1","Data and File Structures","3","","Lec","TR","1100-1215","LUTR 236","Siochi, Antonio","24","Open",
"8232","CPSC 270","2","Data and File Structures","3","","Lec","TR","1330-1445","LUTR 236","Siochi, Antonio","24","Open",
"9232","CPSC 270","3","Data and File Structures","3","","Lec","MWF","0800-0850","LUTR 236","Siochi, Antonio","24","Open",
"8233","CPSC 280","1","Intro to Software Engineering","3","","Lec","MWF","1000-1050","LUTR 258","Flores, Roberto","24","Open",
"9231","CPSC 280","2","Intro to Software Engineering","3","","Lec","MWF","0900-0950","LUTR 258","Flores, Roberto","24","Open",
"8235","CPSC 327","2","C++ Programming","3","","Lec","TR","1630-1745","LUTR 322","Perkins, Keith","24","Open",
"8236","CPSC 335","1","Data Communication Systems","3","","Lec","MW","1800-1915","LUTR 323","Siasi, Nazli","24","Open",
"8237","CPSC 351","1","Info Sys Design/Implementation","3","","Lec","TR","0930-1045","LUTR 236","Lapke, Michael","29","Open",
"8238","CPSC 351","2","Info Sys Design/Implementation","3","","Lec","TR","1630-1745","LUTR 258","Lapke, Michael","29","Open",
"8239","CPSC 360","1","Programming Language Concepts","3","","Lec","TR","0800-0915","LUTR 236","Flores, Roberto","34","Open",
"8240","CPSC 410","1","Operating Systems I","3","","Lec","TR","0800-0915","LUTR 258","Perkins, Keith","24","Open",
"8241","CPSC 410","2","Operating Systems I","3","","Lec","TR","0930-1045","LUTR 258","Perkins, Keith","24","Open",
"8242","CPSC 420","1","Algorithms","3","","Lec","MW","1600-1715","LUTR 236","McElfresh, Scott","24","Open",
"8243","CPSC 420","2","Algorithms","3","","Lec","MW","1800-1915","LUTR 236","McElfresh, Scott","24","Open",
"8154","CPSC 425","1","Object Oriented Program &amp; Dsgn","3","","Lec","MW","1600-1715","LUTR 137","Flores, Roberto","24","Open",
"8244","CPSC 440","1","Database Management Systems","3","","Lec","MWF","1300-1350","LUTR 258","Deshpande, Priya","28","Open",
"8245","CPSC 440","2","Database Management Systems","3","","Lec","MWF","1500-1550","LUTR 323","Almalag, Mohammad","26","Open",
"8246","CPSC 445","1","WI: Information Systems Lab","3","  WI","Ind","TR","1330-1445","LUTR 323","Lapke, Michael","16","Open",
"8247","CPSC 445","2","WI: Information Systems Lab","3","  WI","Ind","MWF","1400-1450","LUTR 323","Kreider, Christopher","16","Open",
"8160","CPSC 472","1","Introduction to Robotics","3","","Lec","MWF","1500-1550","LUTR 170","Conner, David","24","Open",
"8196","CPSC 498","1","Capstone Project-Comp Science","3","","Lec","MWF","1100-1150","LUTR 258","Conner, David","24","Open",
"8197","CPSC 498","2","Capstone Project-Comp Science","3","","Lec","TR","1500-1615","LUTR 323","Kreider, Christopher","24","Open",
"8151","CPSC 502","1","Communications I","3","","Lec","MWF","0900-0950","LUTR 323","Almalag, Mohammad","19","Open",
"8152","CPSC 521","1","Computer Architecture","3","","Lec","TR","0800-0915","LUTR 170","Gerousis, Costa","4","Open",
"8153","CPSC 525","1","Obj Oriented Program &amp; Design","3","","Lec","MW","1600-1715","LUTR 137","Flores, Roberto","6","Open",
"8385","CRIM 208","1","Crime in America","3","","Lec","TR","1100-1215","TFAC 204","Keener, Steven","19","Open",
"8387","CRIM 208","2","Crime in America","3","","Lec","TR","1500-1615","FORBES 2070A","Keener, Steven","19","Open",
"8388","CRIM 335","1","Crime and Inequality","3","","Lec","T","1800-2045","FORBES 2070E","Keener, Steven","7","Open",
"8389","CRIM 335","2","Crime and Inequality","3","","Lec","W","1800-2045","TRIB 208","Keener, Steven","7","Open",
"8391","CRIM 374","1","Substance Use &amp; Addiction","3","","Lec","MWF","1000-1050","FORBES 2088","Briddell, Laine","10","Open",
"8392","CRIM 374","2","Substance Use &amp; Addiction","3","","Lec","MWF","1100-1150","FORBES 2088","Briddell, Laine","10","Open",
"8390","CRIM 390","1","Criminological Theory","3","","Lec","MWF","1400-1450","LUTR 167","Briddell, Laine","17","Open",
"8393","CRIM 491","1","Internship in Criminology","3","","Int","","","ARR ","Briddell, Laine","0","Closed",
"8176","CYBR 198","1","First Yr Cybersecurity Seminar","1","","Lec","W","1300-1350","LUTR 323","Kreider, Christopher","10","Open",
"8177","CYBR 298","1","Second Yr Cybersecurity Seminr","1","","Lec","W","1300-1350","LUTR 323","Kreider, Christopher","9","Open",
"8175","CYBR 428","1","Network Security &amp; Cryptogrphy","3","","Lec","TR","1100-1215","LUTR 258","Kreider, Christopher","35","Open",
"8178","CYBR 448","1","Adv Cyber Sec &amp; Cryptography","3","","Lec","TR","0930-1045","LUTR 322","Riedl, Anton","19","Open",
"8179","CYBR 498","1","WI: Cyber Security Capstone","3","  WI","Lec","TR","1330-1445","LUTR 323","Lapke, Michael","3","Open",
"8180","CYBR 498","2","WI: Cyber Security Capstone","3","  WI","Lec","MWF","1400-1450","LUTR 323","Kreider, Christopher","3","Open",
"8874","DANC 204","1","Ballet I","3","  AICE","Lec","MW","1100-1215","FERG T177","Lloyd, Laura","17","Open",
"8876","DANC 204","2","Ballet I","3","  AICE","Lec","MW","1300-1415","FERG T177","Staff, CNU","17","Open",
"8877","DANC 205","1","Classic Jazz Technique","3","  AICE","Lec","MW","0930-1045","FERG T177","Staff, CNU","17","Open",
"8880","DANC 206","1","Modern Dance I","3","  AICE","Lec","TR","0930-1045","FERG T177","Bellecci, Ann","17","Open",
"9254","DANC 206","2","Modern Dance I","3","  AICE","Lec","MW","1600-1715","FERG T177","Thompson, Kathrine","17","Open",
"8881","DANC 304","1","Ballet II","3","","Lec","TR","1330-1445","FERG T177","Lloyd, Laura","17","Open",
"8883","DANC 306","1","Modern II","3","","Lec","TR","1100-1215","FERG T177","Bellecci, Ann","17","Open",
"8884","DANC 360","1","Afro-Caribbean","3","  AIGM","Lec","TR","1500-1615","FERG T177","Bellecci, Ann","17","Open",
"8885","DANC 381","1","Production in Dance","0 - 1","","Lab","","","ARR ","Bellecci, Ann","35","Open",
"8886","DANC 430","1","Advanced Dance Styles","3","","Lec","MW","1430-1545","FERG T177","Lloyd, Laura","17","Open",
"8181","DATA 301","1","Data Science Methodology","3","","Lec","MWF","0900-0950","LUTR 236","Perkins, Keith","24","Open",
"8334","ECON 200","1","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1300-1350","FORBES 2088","Taghvatalab, Sara","19","Open",
"8335","ECON 200","2","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","FORBES 2088","Taghvatalab, Sara","19","Open",
"8336","ECON 200","3","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1400-1450","FORBES 2014","Kotula, Gemma","19","Open",
"8337","ECON 200","4","The Economic Way of Thinking","3","  LLFE","Lec","MWF","1500-1550","FORBES 2014","Kotula, Gemma","26","Open",
"8338","ECON 200","5","The Economic Way of Thinking","3","  LLFE","Lec","MW","1800-1915","MCM 260","Chakraborti, Rik","26","Open",
"8339","ECON 200","6","The Economic Way of Thinking","3","  LLFE","Lec","MW","1930-2045","MCM 260","Chakraborti, Rik","19","Open",
"8340","ECON 201","1","Principles of Macroeconomics","3","  LLFE","Lec","TR","1330-1445","FORBES 1022","Winder, Robert","95","Open",
"8341","ECON 201","2","Principles of Macroeconomics","3","  LLFE","Lec","MWF","1000-1050","LUTR 121","Kotula, Gemma","95","Open",
"8342","ECON 201","3","Principles of Macroeconomics","3","  LLFE","Lec","M","1800-2045","LUTR 142","Staff, CNU","19","Open",
"8343","ECON 201","4","Principles of Macroeconomics","3","  LLFE","Lec","T","1800-2045","LUTR 142","Staff, CNU","26","Open",
"8344","ECON 201","5","Principles of Macroeconomics","3","  LLFE","Lec","W","1800-2045","LUTR 137","Staff, CNU","19","Open",
"8345","ECON 202","1","Principles of Microeconomics","3","  LLFE","Lec","TR","1630-1745","FORBES 1022","He, Zhaochen","95","Open",
"8346","ECON 202","2","Principles of Microeconomics","3","  LLFE","Lec","MW","1600-1715","FORBES 2088","Zestos, George","19","Open",
"8347","ECON 202","3","Principles of Microeconomics","3","  LLFE","Lec","MW","1800-1915","FORBES 2074","Zestos, George","19","Open",
"8348","ECON 202","4","Principles of Microeconomics","3","  LLFE","Lec","TR","1500-1615","LUTR 121","Jiang, Yixiao","96","Open",
"8349","ECON 202","5","Principles of Microeconomics","3","  LLFE","Lec","M","1800-2045","FORBES 3014","Staff, CNU","19","Open",
"8351","ECON 202","6","Principles of Microeconomics","3","  LLFE","Lec","T","1800-2045","FORBES 2074","Staff, CNU","19","Open",
"8352","ECON 202","7","Principles of Microeconomics","3","  LLFE","Lec","W","1800-2045","LUTR 142","Staff, CNU","19","Open",
"8353","ECON 202","8","Principles of Microeconomics","3","  LLFE","Lec","R","1800-2045","LUTR 139","Staff, CNU","19","Open",
"8357","ECON 300","1","Quantitative Methods in ECON","3","","Lec","TR","1330-1445","LUTR 264","Jiang, Yixiao","26","Open",
"8358","ECON 303","1","Intrm Microeconomic Analysis","3","","Lec","MWF","0900-0950","TRIB 1210","Taghvatalab, Sara","19","Open",
"8359","ECON 303","2","Intrm Microeconomic Analysis","3","","Lec","MWF","1000-1050","TRIB 1210","Taghvatalab, Sara","19","Open",
"9230","ECON 395","1","SPC TP: Mod Mthds Data Science","3","","Lec","TR","0930-1045","FORBES 2074","He, Zhaochen","19","Open",
"8360","ECON 425","1","Economics of the Public Sector","3","","Lec","TR","0930-1045","LUTR 242","Pradhan, Gyanendra","19","Open",
"8361","ECON 465","1","Industrial Org &amp; Public Policy","3","","Lec","MW","1600-1715","MCM 260","Chakraborti, Rik","19","Open",
"8362","ECON 470","1","International Trade/Finance","3","","Lec","TR","1630-1745","LUTR 142","Zestos, George","19","Open",
"8363","ECON 475","1","Money and Banking","3","","Lec","TR","0930-1045","TRIB 208","Winder, Robert","26","Open",
"8354","ECON 490","1","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1100-1215","LUTR 131","Taylor, Travis","10","Open",
"8355","ECON 490","2","WI:Senior Seminar in Economics","3","  WI","Lec","TR","1500-1615","LUTR 131","Taylor, Travis","10","Open",
"8356","ECON 490","3","WI:Senior Seminar in Economics","3","  WI","Lec","M","1800-2045","LUTR 131","Taylor, Travis","10","Open",
"8183","EENG 221","1","Signals and Systems","3","","Lec","MWF","1000-1050","LUTR 206","Backens, Jonathan","24","Open",
"8184","EENG 311","1","Electric Circuits II","3","","Lec","TR","1330-1445","LUTR 206","Doost Mohammadi, Farideh","18","Open",
"8185","EENG 311L","1","Electric Circuits II Lab","1","","Lab","R","1800-2045","LUTR 206","Doost Mohammadi, Farideh","18","Open",
"8182","EENG 421","1","Industrial Control &amp; Data Acq.","3","","Lec","TR","1100-1215","LUTR 206","Doost Mohammadi, Farideh","18","Open",
"8186","EENG 461","1","Communication Systems II","3","","Lec","MWF","1300-1350","LUTR 206","Backens, Jonathan","18","Open",
"8187","EENG 498","1","WI: Electrical Eng. Capstone","1 - 3","  WI","Ind","MWF","1100-1150","LUTR 322","Backens, Jonathan","19","Open",
"9126","ENGL 123","1","First-Year Writing Seminar","3","  LLFW","Lec","MWF","0900-0950","MCM 162","Bunch, Imogene","19","Open",
